t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
109571.11,109573.69,109572.37,109585.19,109526.77,109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9
109573.69,109572.37,109585.19,109526.77,109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49
109572.37,109585.19,109526.77,109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67
109585.19,109526.77,109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06
109526.77,109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65
109468.05,109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01
109470.51,109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56
109543.58,109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04
109509.0,109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6
109531.5,109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75
109515.17,109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22
109516.57,109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71
109543.58,109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59
109566.67,109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71
109480.2,109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7
109475.91,109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99
109351.5,109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59
109322.57,109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6
109333.27,109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62
109290.03,109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38
109301.65,109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58
109323.13,109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75
109328.13,109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21
109314.48,109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48
109304.63,109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78
109535.04,109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78,109293.59
109532.39,109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78,109293.59,109283.2
109537.82,109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78,109293.59,109283.2,109310.2
109453.2,109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78,109293.59,109283.2,109310.2,109297.85
109468.62,109500.18,109500.0,109476.19,109477.28,109451.37,109439.3,109435.36,109455.21,109454.58,109478.79,109463.33,109430.92,109384.26,109371.41,109302.04,109328.16,109306.87,109323.12,109295.17,109278.72,109305.23,109290.63,109255.79,109200.03,109235.2,109219.85,109199.73,109214.07,109206.15,109199.25,109226.9,109211.49,109237.67,109241.06,109260.65,109250.01,109229.56,109229.04,109244.6,109276.75,109257.22,109260.71,109304.59,109330.71,109379.7,109370.99,109362.59,109347.6,109328.62,109346.38,109346.58,109340.75,109314.21,109327.48,109285.78,109293.59,109283.2,109310.2,109297.85,109359.41
