t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
109895.46,109912.28,109941.02,109894.09,109927.44,109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98
109912.28,109941.02,109894.09,109927.44,109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74
109941.02,109894.09,109927.44,109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71
109894.09,109927.44,109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61
109927.44,109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77
109951.21,109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24
109943.02,109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82
109946.48,109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5
109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85
109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74
109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98
109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96
109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65
109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94
109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01
109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42
109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36
109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55
109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75
109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97
109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09
109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72
109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68
109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72
109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86
109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85
109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99
109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25
109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72
109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71
109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28
109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37
109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43
109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58
109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32
109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52
109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19
109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75
109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07
109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48
109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46
109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07
109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82
109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98
109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91
109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89
109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71
109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19
109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37
109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43
109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3
109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39
109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89
109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71
109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77
109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08
109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32
109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06
109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93
109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23
109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68
109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35
109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52
109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33
109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57
109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0
109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8
109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25
109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0
109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89
109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36
109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42
109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8
109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62
109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35
109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75
109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65
109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13
109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82
109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8
109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5
109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13
109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8
109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21
109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92
109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03
109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46
109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15
109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0
109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0
109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82
109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01
109628.13,109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95
109658.82,109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43
109695.8,109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53
109728.5,109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58
109714.13,109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91
109694.8,109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0
109681.21,109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27
109712.92,109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18
109747.03,109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13
109750.46,109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11
109714.15,109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02
109689.0,109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99
109689.0,109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59
109670.82,109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63
109649.01,109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63,109606.39
109647.95,109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63,109606.39,109600.0
109676.43,109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63,109606.39,109600.0,109580.31
109707.53,109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63,109606.39,109600.0,109580.31,109555.66
109730.58,109705.91,109694.0,109688.27,109653.18,109628.13,109611.11,109615.02,109625.99,109605.59,109629.63,109606.39,109600.0,109580.31,109555.66,109621.91
