t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
109456.19,109331.96,109343.24,109399.13,109469.02,109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88
109331.96,109343.24,109399.13,109469.02,109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97
109343.24,109399.13,109469.02,109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19
109399.13,109469.02,109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41
109469.02,109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54
109479.01,109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24
109467.79,109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63
109451.01,109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9
109485.97,109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92
109471.53,109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57
109450.01,109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8
109491.75,109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91
109472.23,109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07
109500.0,109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84
109450.36,109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6
109499.99,109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08
109521.4,109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21
109602.85,109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88
109668.36,109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08
109659.35,109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04
109608.52,109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07
109663.02,109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48
109612.04,109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68
109549.75,109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56
109511.83,109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5
109509.1,109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45
109465.34,109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37
109501.28,109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23
109474.46,109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75
109475.09,109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62
109482.88,109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46
109484.97,109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26
109499.19,109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91
109496.41,109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99
109492.54,109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56
109554.24,109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76
109581.63,109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64
109576.9,109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2
109527.92,109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46
109557.57,109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08
109562.8,109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12
109576.91,109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18
109574.07,109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87
109571.84,109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53
109572.6,109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31
109581.08,109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57
109580.21,109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77
109610.88,109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05
109622.08,109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21
109605.04,109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31
109624.07,109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27
109666.48,109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13
109603.68,109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73
109619.56,109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73,109455.73
109607.5,109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73,109455.73,109472.26
109611.45,109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73,109455.73,109472.26,109509.75
109607.37,109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73,109455.73,109472.26,109509.75,109481.85
109605.23,109604.75,109572.62,109579.46,109597.26,109604.91,109609.99,109639.56,109734.76,109674.64,109684.2,109695.46,109689.08,109681.12,109678.18,109616.87,109610.53,109428.31,109488.57,109510.77,109503.05,109431.21,109439.31,109398.27,109472.13,109455.73,109455.73,109472.26,109509.75,109481.85,109516.17
